date_heure_debut,total_requested_volume_SA,total_requested_volume_DA,total_activated_volume_SA,total_activated_volume_DA,settlement_price_previous,settlement_price_current,total_volume_submitted_offers,total_volume_filtered_offers
2026-06-30T01:15:00+02:00,,,,,,,,
2026-06-30T01:30:00+02:00,,,,,,,,
2026-06-30T01:45:00+02:00,,,,,,,,
2026-06-30T02:00:00+02:00,,,,,,,,
2026-06-30T02:15:00+02:00,,,,,,,,
2026-06-30T02:30:00+02:00,,,,,,,,
2026-06-30T02:45:00+02:00,,,,,,,,
2026-06-30T03:00:00+02:00,,,,,,,,
2026-06-30T03:15:00+02:00,,,,,,,,
2026-06-30T03:30:00+02:00,,,,,,,,
2026-06-30T03:45:00+02:00,,,,,,,,
2026-06-30T04:00:00+02:00,,,,,,,,
2026-06-30T04:15:00+02:00,,,,,,,,130
2026-06-30T04:30:00+02:00,,,,,,,,
2026-06-30T04:45:00+02:00,,,,,,,,
2026-06-30T05:00:00+02:00,,,,,,,993,
2026-06-30T05:15:00+02:00,,,,,,,130,130
2026-06-30T05:30:00+02:00,,,,,,,130,130
2026-06-30T05:45:00+02:00,,,,,,,1001,182
2026-06-30T06:00:00+02:00,,,,,,,833,14
2026-06-30T06:15:00+02:00,,,,,,,130,130
2026-06-30T06:30:00+02:00,,,,,,,,
2026-06-30T06:45:00+02:00,,,,,,,7,
2026-06-30T07:00:00+02:00,,,,,,,31,
2026-06-30T07:15:00+02:00,,,,,,,,
2026-06-30T07:30:00+02:00,,,,,,,,
2026-06-30T07:45:00+02:00,,,,,,,,
2026-06-30T08:00:00+02:00,,,,,,,837,
2026-06-30T08:15:00+02:00,,,,,,,,
2026-06-30T08:30:00+02:00,,,,,,,165,
2026-06-30T08:45:00+02:00,,,,,,,,
2026-06-30T09:00:00+02:00,,,,,,,,
2026-06-30T09:15:00+02:00,,,,,,,,
2026-06-30T09:30:00+02:00,,,,,,,322,
2026-06-30T09:45:00+02:00,,,,,,,,
2026-06-30T10:00:00+02:00,,,,,,,386,27
2026-06-30T10:15:00+02:00,,,,,,,416,29
2026-06-30T10:30:00+02:00,,,,,,,443,31
2026-06-30T10:45:00+02:00,,,,,,,470,34
2026-06-30T11:00:00+02:00,,,,,,,,
2026-06-30T11:15:00+02:00,,,,,,,516,37
2026-06-30T11:30:00+02:00,,,,,,,,
2026-06-30T11:45:00+02:00,,,,,,,554,38
2026-06-30T12:00:00+02:00,,,,,,,469,39
2026-06-30T12:15:00+02:00,,,,,,,483,40
2026-06-30T12:30:00+02:00,,,,,,,,
2026-06-30T12:45:00+02:00,,,,,,,594,41
2026-06-30T13:00:00+02:00,,,,,,,601,41
2026-06-30T13:15:00+02:00,,,,,,,,
2026-06-30T13:30:00+02:00,,,,,,,604,40
2026-06-30T13:45:00+02:00,,,,,,,,
2026-06-30T14:00:00+02:00,,,,,,,,
2026-06-30T14:15:00+02:00,,,,,,,,
2026-06-30T14:30:00+02:00,,,,,,,592,37
2026-06-30T14:45:00+02:00,,,,,,,,
2026-06-30T15:00:00+02:00,,,,,,,586,37
2026-06-30T15:15:00+02:00,,,,,,,,
2026-06-30T15:30:00+02:00,,,,,,,,
2026-06-30T15:45:00+02:00,,,,,,,531,31
2026-06-30T16:00:00+02:00,,,,,,,522,30
2026-06-30T16:15:00+02:00,,,,,,,,
2026-06-30T16:30:00+02:00,,,,,,,481,29
2026-06-30T16:45:00+02:00,,,,,,,460,26
2026-06-30T17:00:00+02:00,,,,,,,438,26
2026-06-30T17:15:00+02:00,,,,,,,,
2026-06-30T17:30:00+02:00,,,,,,,,
2026-06-30T17:45:00+02:00,,,,,,,359,19
2026-06-30T18:00:00+02:00,,,,,,,,
2026-06-30T18:15:00+02:00,,,,,,,304,20
2026-06-30T18:30:00+02:00,,,,,,,,
2026-06-30T18:45:00+02:00,,,,,,,246,17
2026-06-30T19:00:00+02:00,,,,,,,,
2026-06-30T19:15:00+02:00,,,,,,,,
2026-06-30T19:30:00+02:00,,,,,,,122,10
2026-06-30T19:45:00+02:00,,,,,,,101,8
2026-06-30T20:00:00+02:00,,,,,,,,
2026-06-30T20:15:00+02:00,,,,,,,64,
2026-06-30T20:30:00+02:00,,,,,,,52,
2026-06-30T20:45:00+02:00,,,,,,,,
2026-06-30T21:00:00+02:00,,,,,,,,
2026-06-30T21:15:00+02:00,,,,,,,7,
2026-06-30T21:30:00+02:00,,,,,,,,
2026-06-30T21:45:00+02:00,,,,,,,855,
2026-06-30T22:00:00+02:00,,,,,,,869,
2026-06-30T22:15:00+02:00,,,,,,,1036,
2026-06-30T22:30:00+02:00,,,,,,,1036,
2026-06-30T22:45:00+02:00,,,,,,,,
2026-06-30T23:00:00+02:00,,,,,,,,
2026-06-30T23:15:00+02:00,,,,,,,15,
2026-06-30T23:30:00+02:00,,,,,,,14,
2026-06-30T23:45:00+02:00,,,,,,,,
2026-07-01T00:00:00+02:00,,,,,,,22,
2026-07-01T00:15:00+02:00,,,,,,,,
2026-07-01T00:30:00+02:00,,,,,,,961,
2026-07-01T00:45:00+02:00,,,,,,,,
2026-07-01T01:00:00+02:00,,,,,,,28,
2026-07-01T01:15:00+02:00,,,,,,,,
2026-07-01T01:30:00+02:00,,,,,,,,
2026-07-01T01:45:00+02:00,,,,,,,,
2026-07-01T02:00:00+02:00,,,,,,,33,
2026-07-01T02:15:00+02:00,,,,,,,,
2026-07-01T02:30:00+02:00,,,,,,,,
2026-07-01T02:45:00+02:00,,,,,,,32,
2026-07-01T03:00:00+02:00,,,,,,,,
2026-07-01T03:15:00+02:00,,,,,,,,
2026-07-01T03:30:00+02:00,,,,,,,29,
2026-07-01T03:45:00+02:00,,,,,,,29,
2026-07-01T04:00:00+02:00,,,,,,,29,
2026-07-01T04:15:00+02:00,,,,,,,,
2026-07-01T04:30:00+02:00,,,,,,,25,
2026-07-01T04:45:00+02:00,,,,,,,,
2026-07-01T05:00:00+02:00,,,,,,,26,
2026-07-01T05:15:00+02:00,,,,,,,20,
2026-07-01T05:30:00+02:00,,,,,,,20,
2026-07-01T05:45:00+02:00,,,,,,,,
2026-07-01T06:00:00+02:00,,,,,,,19,
2026-07-01T06:15:00+02:00,,,,,,,,
2026-07-01T06:30:00+02:00,,,,,,,,
2026-07-01T06:45:00+02:00,,,,,,,,
2026-07-01T07:00:00+02:00,,,,,,,,
2026-07-01T07:15:00+02:00,,,,,,,,
2026-07-01T07:30:00+02:00,,,,,,,,
2026-07-01T07:45:00+02:00,,,,,,,,
2026-07-01T08:00:00+02:00,,,,,,,,
2026-07-01T08:15:00+02:00,,,,,,,259,2
2026-07-01T08:30:00+02:00,,,,,,,279,3
2026-07-01T08:45:00+02:00,,,,,,,305,3
2026-07-01T09:00:00+02:00,,,,,,,330,4
2026-07-01T09:15:00+02:00,,,,,,,,
2026-07-01T09:30:00+02:00,,,,,,,,
2026-07-01T09:45:00+02:00,,,,,,,315,5
2026-07-01T10:00:00+02:00,,,,,,,347,6
2026-07-01T10:15:00+02:00,,,,,,,,
2026-07-01T10:30:00+02:00,,,,,,,398,7
2026-07-01T10:45:00+02:00,,,,,,,,
2026-07-01T11:00:00+02:00,,,,,,,449,7
2026-07-01T11:15:00+02:00,,,,,,,471,8
2026-07-01T11:30:00+02:00,,,,,,,491,8
2026-07-01T11:45:00+02:00,,,,,,,,
2026-07-01T12:00:00+02:00,,,,,,,453,38
2026-07-01T12:15:00+02:00,,,,,,,464,38
2026-07-01T12:30:00+02:00,,,,,,,473,38
2026-07-01T12:45:00+02:00,,,,,,,,
2026-07-01T13:00:00+02:00,,,,,,,,
2026-07-01T13:15:00+02:00,,,,,,,,
2026-07-01T13:30:00+02:00,,,,,,,,
2026-07-01T13:45:00+02:00,,,,,,,712,39
2026-07-01T14:00:00+02:00,,,,,,,,
2026-07-01T14:15:00+02:00,,,,,,,,
2026-07-01T14:30:00+02:00,,,,,,,581,39
2026-07-01T14:45:00+02:00,,,,,,,577,39
2026-07-01T15:00:00+02:00,,,,,,,571,37
2026-07-01T15:15:00+02:00,,,,,,,563,37
2026-07-01T15:30:00+02:00,,,,,,,552,37
2026-07-01T15:45:00+02:00,,,,,,,539,36
2026-07-01T16:00:00+02:00,,,,,,,,
2026-07-01T16:15:00+02:00,,,,,,,495,33
2026-07-01T16:30:00+02:00,,,,,,,473,31
2026-07-01T16:45:00+02:00,,,,,,,452,31
2026-07-01T17:00:00+02:00,,,,,,,431,29
2026-07-01T17:15:00+02:00,,,,,,,,
2026-07-01T17:30:00+02:00,,,,,,,377,6
2026-07-01T17:45:00+02:00,,,,,,,355,5
2026-07-01T18:00:00+02:00,,,,,,,328,5
2026-07-01T18:15:00+02:00,,,,,,,,
2026-07-01T18:30:00+02:00,,,,,,,,
2026-07-01T18:45:00+02:00,,,,,,,,
2026-07-01T19:00:00+02:00,,,,,,,710,3
2026-07-01T19:15:00+02:00,,,,,,,902,2
2026-07-01T19:30:00+02:00,,,,,,,977,2
2026-07-01T19:45:00+02:00,,,,,,,957,2
2026-07-01T20:00:00+02:00,,,,,,,,
2026-07-01T20:15:00+02:00,,,,,,,925,
2026-07-01T20:30:00+02:00,,,,,,,911,
2026-07-01T20:45:00+02:00,,,,,,,899,
2026-07-01T21:00:00+02:00,,,,,,,887,
2026-07-01T21:15:00+02:00,,,,,,,884,
2026-07-01T21:30:00+02:00,,,,,,,883,
2026-07-01T21:45:00+02:00,,,,,,,883,
2026-07-01T22:00:00+02:00,,,,,,,,
2026-07-01T22:15:00+02:00,,,,,,,9,
2026-07-01T22:30:00+02:00,,,,,,,,
2026-07-01T22:45:00+02:00,,,,,,,,
2026-07-01T23:00:00+02:00,,,,,,,19,
2026-07-01T23:15:00+02:00,,,,,,,19,
2026-07-01T23:30:00+02:00,,,,,,,19,
2026-07-01T23:45:00+02:00,,,,,,,20,
2026-07-02T00:00:00+02:00,,,,,,,27,
2026-07-02T00:15:00+02:00,,,,,,,,
2026-07-02T00:30:00+02:00,,,,,,,27,
2026-07-02T00:45:00+02:00,,,,,,,,
2026-07-02T01:00:00+02:00,,,,,,,32,
2026-07-02T01:15:00+02:00,,,,,,,,
2026-07-02T01:30:00+02:00,,,,,,,,
2026-07-02T01:45:00+02:00,,,,,,,,
2026-07-02T02:00:00+02:00,,,,,,,35,
2026-07-02T02:15:00+02:00,,,,,,,,
2026-07-02T02:30:00+02:00,,,,,,,,
2026-07-02T02:45:00+02:00,,,,,,,34,
2026-07-02T03:00:00+02:00,,,,,,,,
2026-07-02T03:15:00+02:00,,,,,,,,
2026-07-02T03:30:00+02:00,,,,,,,32,
2026-07-02T03:45:00+02:00,,,,,,,31,
2026-07-02T04:00:00+02:00,,,,,,,31,
2026-07-02T04:15:00+02:00,,,,,,,,
2026-07-02T04:30:00+02:00,,,,,,,25,
2026-07-02T04:45:00+02:00,,,,,,,,
2026-07-02T05:00:00+02:00,,,,,,,25,
2026-07-02T05:15:00+02:00,,,,,,,18,
2026-07-02T05:30:00+02:00,,,,,,,18,
2026-07-02T05:45:00+02:00,,,,,,,,
2026-07-02T06:00:00+02:00,,,,,,,18,
2026-07-02T06:15:00+02:00,,,,,,,,
2026-07-02T06:30:00+02:00,,,,,,,,
2026-07-02T06:45:00+02:00,,,,,,,,
2026-07-02T07:00:00+02:00,,,,,,,,
2026-07-02T07:15:00+02:00,,,,,,,,
2026-07-02T07:30:00+02:00,,,,,,,,
2026-07-02T07:45:00+02:00,,,,,,,,
2026-07-02T08:00:00+02:00,,,,,,,,
2026-07-02T08:15:00+02:00,,,,,,,166,
2026-07-02T08:30:00+02:00,,,,,,,191,
2026-07-02T08:45:00+02:00,,,,,,,224,
2026-07-02T09:00:00+02:00,,,,,,,255,
2026-07-02T09:15:00+02:00,,,,,,,,
2026-07-02T09:30:00+02:00,,,,,,,,
2026-07-02T09:45:00+02:00,,,,,,,392,
2026-07-02T10:00:00+02:00,,,,,,,427,
2026-07-02T10:15:00+02:00,,,,,,,,
2026-07-02T10:30:00+02:00,,,,,,,488,
2026-07-02T10:45:00+02:00,,,,,,,,
2026-07-02T11:00:00+02:00,,,,,,,549,
2026-07-02T11:15:00+02:00,,,,,,,572,
2026-07-02T11:30:00+02:00,,,,,,,592,
2026-07-02T11:45:00+02:00,,,,,,,,
2026-07-02T12:00:00+02:00,,,,,,,536,31
2026-07-02T12:15:00+02:00,,,,,,,550,32
2026-07-02T12:30:00+02:00,,,,,,,559,32
2026-07-02T12:45:00+02:00,,,,,,,,
2026-07-02T13:00:00+02:00,,,,,,,,
2026-07-02T13:15:00+02:00,,,,,,,,
2026-07-02T13:30:00+02:00,,,,,,,,
2026-07-02T13:45:00+02:00,,,,,,,668,34
2026-07-02T14:00:00+02:00,,,,,,,,
2026-07-02T14:15:00+02:00,,,,,,,666,33
2026-07-02T14:30:00+02:00,,,,,,,665,33
2026-07-02T14:45:00+02:00,,,,,,,658,33
2026-07-02T15:00:00+02:00,,,,,,,651,32
2026-07-02T15:15:00+02:00,,,,,,,643,32
2026-07-02T15:30:00+02:00,,,,,,,624,31
2026-07-02T15:45:00+02:00,,,,,,,614,29
2026-07-02T16:00:00+02:00,,,,,,,,
2026-07-02T16:15:00+02:00,,,,,,,597,28
2026-07-02T16:30:00+02:00,,,,,,,577,26
2026-07-02T16:45:00+02:00,,,,,,,551,25
2026-07-02T17:00:00+02:00,,,,,,,521,22
2026-07-02T17:15:00+02:00,,,,,,,,
2026-07-02T17:30:00+02:00,,,,,,,464,
2026-07-02T17:45:00+02:00,,,,,,,430,
2026-07-02T18:00:00+02:00,,,,,,,398,
2026-07-02T18:15:00+02:00,,,,,,,,
2026-07-02T18:30:00+02:00,,,,,,,,
2026-07-02T18:45:00+02:00,,,,,,,,
2026-07-02T19:00:00+02:00,,,,,,,252,
2026-07-02T19:15:00+02:00,,,,,,,216,
2026-07-02T19:30:00+02:00,,,,,,,154,
2026-07-02T19:45:00+02:00,,,,,,,129,
2026-07-02T20:00:00+02:00,,,,,,,,
2026-07-02T20:15:00+02:00,,,,,,,88,
2026-07-02T20:30:00+02:00,,,,,,,68,
2026-07-02T20:45:00+02:00,,,,,,,48,
2026-07-02T21:00:00+02:00,,,,,,,11,
2026-07-02T21:15:00+02:00,,,,,,,8,
2026-07-02T21:30:00+02:00,,,,,,,7,
2026-07-02T21:45:00+02:00,,,,,,,7,
2026-07-02T22:00:00+02:00,,,,,,,,
2026-07-02T22:15:00+02:00,,,,,,,7,
2026-07-02T22:30:00+02:00,,,,,,,7,
2026-07-02T22:45:00+02:00,,,,,,,,
2026-07-02T23:00:00+02:00,,,,,,,8,
2026-07-02T23:15:00+02:00,,,,,,,8,
2026-07-02T23:30:00+02:00,,,,,,,8,
2026-07-02T23:45:00+02:00,,,,,,,,
2026-07-03T00:00:00+02:00,,,,,,,26,
2026-07-03T00:15:00+02:00,,,,,,,,
2026-07-03T00:30:00+02:00,,,,,,,26,
2026-07-03T00:45:00+02:00,,,,,,,,
2026-07-03T01:00:00+02:00,,,,,,,30,
2026-07-03T01:15:00+02:00,,,,,,,,
2026-07-03T01:30:00+02:00,,,,,,,,
2026-07-03T01:45:00+02:00,,,,,,,,
2026-07-03T02:00:00+02:00,,,,,,,33,
2026-07-03T02:15:00+02:00,,,,,,,,
2026-07-03T02:30:00+02:00,,,,,,,,
2026-07-03T02:45:00+02:00,,,,,,,32,
2026-07-03T03:00:00+02:00,,,,,,,,
2026-07-03T03:15:00+02:00,,,,,,,,
2026-07-03T03:30:00+02:00,,,,,,,30,
2026-07-03T03:45:00+02:00,,,,,,,30,
2026-07-03T04:00:00+02:00,,,,,,,29,
2026-07-03T04:15:00+02:00,,,,,,,,
2026-07-03T04:30:00+02:00,,,,,,,23,
2026-07-03T04:45:00+02:00,,,,,,,,
2026-07-03T05:00:00+02:00,,,,,,,23,
2026-07-03T05:15:00+02:00,,,,,,,16,
2026-07-03T05:30:00+02:00,,,,,,,16,
2026-07-03T05:45:00+02:00,,,,,,,,
2026-07-03T06:00:00+02:00,,,,,,,16,
2026-07-03T06:15:00+02:00,,,,,,,,
2026-07-03T06:30:00+02:00,,,,,,,,
2026-07-03T06:45:00+02:00,,,,,,,,
2026-07-03T07:00:00+02:00,,,,,,,,
2026-07-03T07:15:00+02:00,,,,,,,,
2026-07-03T07:30:00+02:00,,,,,,,,
2026-07-03T07:45:00+02:00,,,,,,,,
2026-07-03T08:00:00+02:00,,,,,,,,
2026-07-03T08:15:00+02:00,,,,,,,145,
2026-07-03T08:30:00+02:00,,,,,,,170,
2026-07-03T08:45:00+02:00,,,,,,,202,
2026-07-03T09:00:00+02:00,,,,,,,231,
2026-07-03T09:15:00+02:00,,,,,,,,
2026-07-03T09:30:00+02:00,,,,,,,,
2026-07-03T09:45:00+02:00,,,,,,,364,
2026-07-03T10:00:00+02:00,,,,,,,399,
2026-07-03T10:15:00+02:00,,,,,,,,
2026-07-03T10:30:00+02:00,,,,,,,460,
2026-07-03T10:45:00+02:00,,,,,,,,
2026-07-03T11:00:00+02:00,,,,,,,515,
2026-07-03T11:15:00+02:00,,,,,,,542,
2026-07-03T11:30:00+02:00,564,,,,,,564,
2026-07-03T11:45:00+02:00,,,,,,,,
2026-07-03T12:00:00+02:00,507,,,,,,534,27
2026-07-03T12:15:00+02:00,520,,220,,,,547,27
2026-07-03T12:30:00+02:00,530,,168,,,,558,28
2026-07-03T12:45:00+02:00,,,,,,,,
2026-07-03T13:00:00+02:00,,,,,,,,
2026-07-03T13:15:00+02:00,,,,,,,,
2026-07-03T13:30:00+02:00,,,,,,,,
2026-07-03T13:45:00+02:00,,,,,,,583,10
2026-07-03T14:00:00+02:00,,,,,,,,
2026-07-03T14:15:00+02:00,,,,,,,581,10
2026-07-03T14:30:00+02:00,,,,,,,579,10
2026-07-03T14:45:00+02:00,,,,,,,575,10
2026-07-03T15:00:00+02:00,,,,,,,583,10
2026-07-03T15:15:00+02:00,,,,,,,618,28
2026-07-03T15:30:00+02:00,554,,93,,,,581,27
2026-07-03T15:45:00+02:00,351,,1,,,,449,9
2026-07-03T16:00:00+02:00,,,,,,,,
2026-07-03T16:15:00+02:00,,,,,,,465,27
2026-07-03T16:30:00+02:00,,,,,,,459,27
2026-07-03T16:45:00+02:00,,,,,,,449,26
2026-07-03T17:00:00+02:00,403,,76,,,,420,17
2026-07-03T17:15:00+02:00,,,,,,,,
2026-07-03T17:30:00+02:00,448,,142.99,,,,448,
2026-07-03T17:45:00+02:00,,,,,,,416,
2026-07-03T18:00:00+02:00,387,,31,,,,387,
2026-07-03T18:15:00+02:00,,,,,,,,
2026-07-03T18:30:00+02:00,,,,,,,,
2026-07-03T18:45:00+02:00,,,,,,,,
2026-07-03T19:00:00+02:00,,,,,,,250,
2026-07-03T19:15:00+02:00,,,,,,,215,
2026-07-03T19:30:00+02:00,,,,,,,151,
2026-07-03T19:45:00+02:00,,,,,,,126,
2026-07-03T20:00:00+02:00,,,,,,,,
2026-07-03T20:15:00+02:00,,,,,,,85,
2026-07-03T20:30:00+02:00,,,,,,,67,
2026-07-03T20:45:00+02:00,,,,,,,50,
2026-07-03T21:00:00+02:00,9,,,,,,9,
2026-07-03T21:15:00+02:00,,,,,,,8,
2026-07-03T21:30:00+02:00,,,,,,,720,
2026-07-03T21:45:00+02:00,,,,,,,721,
2026-07-03T22:00:00+02:00,,,,,,,,
2026-07-03T22:15:00+02:00,,,,,,,730,
2026-07-03T22:30:00+02:00,,,,,,,730,
2026-07-03T22:45:00+02:00,,,,,,,,
2026-07-03T23:00:00+02:00,,,,,,,746,
2026-07-03T23:15:00+02:00,,,,,,,18,
2026-07-03T23:30:00+02:00,,,,,,,19,
2026-07-03T23:45:00+02:00,,,,,,,,
2026-07-04T00:00:00+02:00,26,,,,,,26,
2026-07-04T00:15:00+02:00,,,,,,,,
2026-07-04T00:30:00+02:00,26,,,,,,26,
2026-07-04T00:45:00+02:00,,,,,,,,
2026-07-04T01:00:00+02:00,29,,,,,,29,
2026-07-04T01:15:00+02:00,,,,,,,,
2026-07-04T01:30:00+02:00,,,,,,,,
2026-07-04T01:45:00+02:00,,,,,,,,
2026-07-04T02:00:00+02:00,,,,,,,32,
2026-07-04T02:15:00+02:00,,,,,,,,
2026-07-04T02:30:00+02:00,,,,,,,,
2026-07-04T02:45:00+02:00,,,,,,,32,
2026-07-04T03:00:00+02:00,,,,,,,,
2026-07-04T03:15:00+02:00,,,,,,,,
2026-07-04T03:30:00+02:00,,,,,,,29,
2026-07-04T03:45:00+02:00,,,,,,,29,
2026-07-04T04:00:00+02:00,,,,,,,30,
2026-07-04T04:15:00+02:00,,,,,,,,
2026-07-04T04:30:00+02:00,26,,25.99,,,,26,
2026-07-04T04:45:00+02:00,,,,,,,,
2026-07-04T05:00:00+02:00,25,,25,,,,25,
2026-07-04T05:15:00+02:00,,,,,,,17,
2026-07-04T05:30:00+02:00,,,,,,,17,
2026-07-04T05:45:00+02:00,,,,,,,,
2026-07-04T06:00:00+02:00,,,,,,,17,
2026-07-04T06:15:00+02:00,,,,,,,,
2026-07-04T06:30:00+02:00,,,,,,,,
2026-07-04T06:45:00+02:00,,,,,,,,
2026-07-04T07:00:00+02:00,,,,,,,,
2026-07-04T07:15:00+02:00,,,,,,,,
2026-07-04T07:30:00+02:00,,,,,,,,
2026-07-04T07:45:00+02:00,,,,,,,,
2026-07-04T08:00:00+02:00,,,,,,,,
2026-07-04T08:15:00+02:00,,,,,,,187,
2026-07-04T08:30:00+02:00,,,,,,,222,
2026-07-04T08:45:00+02:00,,,,,,,257,
2026-07-04T09:00:00+02:00,,,,,,,293,
2026-07-04T09:15:00+02:00,,,,,,,,
2026-07-04T09:30:00+02:00,,,,,,,,
2026-07-04T09:45:00+02:00,,,,,,,,
2026-07-04T10:00:00+02:00,,,,,,,500,
2026-07-04T10:15:00+02:00,,,,,,,,
2026-07-04T10:30:00+02:00,,,,,,,575,
2026-07-04T10:45:00+02:00,,,,,,,,
2026-07-04T11:00:00+02:00,,,,,,,570,
2026-07-04T11:15:00+02:00,,,,,,,572,
2026-07-04T11:30:00+02:00,,,,,,,586,
2026-07-04T11:45:00+02:00,,,,,,,,
2026-07-04T12:00:00+02:00,508,,274,,,,508,
2026-07-04T12:15:00+02:00,,,,,,,512,
2026-07-04T12:30:00+02:00,,,,,,,516,
2026-07-04T12:45:00+02:00,,,,,,,,
2026-07-04T13:00:00+02:00,,,,,,,,
2026-07-04T13:15:00+02:00,,,,,,,635,
2026-07-04T13:30:00+02:00,,,,,,,,
2026-07-04T13:45:00+02:00,638,,474,,,,638,
2026-07-04T14:00:00+02:00,,,,,,,,
2026-07-04T14:15:00+02:00,636,,473,,,,636,
2026-07-04T14:30:00+02:00,634,,426.98,,,,634,
2026-07-04T14:45:00+02:00,637,,473.99,,,,637,
2026-07-04T15:00:00+02:00,629,,468.98,,,,629,
2026-07-04T15:15:00+02:00,,,,,,,623,
2026-07-04T15:30:00+02:00,,,,,,,613,
2026-07-04T15:45:00+02:00,,,,,,,605,
2026-07-04T16:00:00+02:00,,,,,,,,
2026-07-04T16:15:00+02:00,,,,,,,576,
2026-07-04T16:30:00+02:00,,,,,,,554,
2026-07-04T16:45:00+02:00,,,,,,,542,
2026-07-04T17:00:00+02:00,,,,,,,,
2026-07-04T17:15:00+02:00,,,,,,,,
2026-07-04T17:30:00+02:00,,,,,,,501,
2026-07-04T17:45:00+02:00,,,,,,,476,
2026-07-04T18:00:00+02:00,,,,,,,444,
2026-07-04T18:15:00+02:00,,,,,,,,
2026-07-04T18:30:00+02:00,,,,,,,,
2026-07-04T18:45:00+02:00,,,,,,,,
2026-07-04T19:00:00+02:00,,,,,,,220,
2026-07-04T19:15:00+02:00,,,,,,,190,
2026-07-04T19:30:00+02:00,,,,,,,163,
2026-07-04T19:45:00+02:00,,,,,,,136,
2026-07-04T20:00:00+02:00,,,,,,,,
2026-07-04T20:15:00+02:00,,,,,,,58,
2026-07-04T20:30:00+02:00,,,,,,,42,
2026-07-04T20:45:00+02:00,,,,,,,32,
2026-07-04T21:00:00+02:00,,,,,,,7,
2026-07-04T21:15:00+02:00,,,,,,,7,
2026-07-04T21:30:00+02:00,,,,,,,6,
2026-07-04T21:45:00+02:00,,,,,,,6,
2026-07-04T22:00:00+02:00,,,,,,,,
2026-07-04T22:15:00+02:00,,,,,,,7,
2026-07-04T22:30:00+02:00,,,,,,,,
2026-07-04T22:45:00+02:00,,,,,,,,
2026-07-04T23:00:00+02:00,,,,,,,17,
2026-07-04T23:15:00+02:00,,,,,,,17,
2026-07-04T23:30:00+02:00,17,,,,,,17,
2026-07-04T23:45:00+02:00,,,,,,,,
2026-07-05T00:00:00+02:00,6,,,,,,6,
2026-07-05T00:15:00+02:00,,,,,,,,
2026-07-05T00:30:00+02:00,,,,,,,6,
2026-07-05T00:45:00+02:00,,,,,,,,
2026-07-05T01:00:00+02:00,,,,,,,6,
2026-07-05T01:15:00+02:00,,,,,,,,
2026-07-05T01:30:00+02:00,,,,,,,,
2026-07-05T01:45:00+02:00,,,,,,,,
2026-07-05T02:00:00+02:00,,,,,,,5,
2026-07-05T02:15:00+02:00,,,,,,,,
2026-07-05T02:30:00+02:00,,,,,,,,
2026-07-05T02:45:00+02:00,,,,,,,5,
2026-07-05T03:00:00+02:00,,,,,,,,
2026-07-05T03:15:00+02:00,,,,,,,,
2026-07-05T03:30:00+02:00,,,,,,,4,
2026-07-05T03:45:00+02:00,,,,,,,4,
2026-07-05T04:00:00+02:00,,,,,,,4,
2026-07-05T04:15:00+02:00,,,,,,,,
2026-07-05T04:30:00+02:00,,,,,,,4,
2026-07-05T04:45:00+02:00,,,,,,,,
2026-07-05T05:00:00+02:00,,,,,,,3,
2026-07-05T05:15:00+02:00,,,,,,,3,
2026-07-05T05:30:00+02:00,,,,,,,3,
2026-07-05T05:45:00+02:00,,,,,,,,
2026-07-05T06:00:00+02:00,,,,,,,3,
2026-07-05T06:15:00+02:00,,,,,,,3,
2026-07-05T06:30:00+02:00,,,,,,,,
2026-07-05T06:45:00+02:00,,,,,,,,
2026-07-05T07:00:00+02:00,,,,,,,,
2026-07-05T07:15:00+02:00,,,,,,,,
2026-07-05T07:30:00+02:00,,,,,,,,
2026-07-05T07:45:00+02:00,,,,,,,,
2026-07-05T08:00:00+02:00,,,,,,,,
2026-07-05T08:15:00+02:00,,,,,,,195,
2026-07-05T08:30:00+02:00,,,,,,,234,
2026-07-05T08:45:00+02:00,,,,,,,266,
2026-07-05T09:00:00+02:00,,,,,,,298,
2026-07-05T09:15:00+02:00,,,,,,,,
2026-07-05T09:30:00+02:00,,,,,,,,
2026-07-05T09:45:00+02:00,,,,,,,,
2026-07-05T10:00:00+02:00,,,,,,,,
2026-07-05T10:15:00+02:00,,,,,,,,
2026-07-05T10:30:00+02:00,,,,,,,,
2026-07-05T10:45:00+02:00,,,,,,,,
2026-07-05T11:00:00+02:00,,,,,,,612,
2026-07-05T11:15:00+02:00,,,,,,,604,
2026-07-05T11:30:00+02:00,,,,,,,598,
2026-07-05T11:45:00+02:00,,,,,,,,
2026-07-05T12:00:00+02:00,,,,,,,522,
2026-07-05T12:15:00+02:00,,,,,,,529,
2026-07-05T12:30:00+02:00,,,,,,,532,
2026-07-05T12:45:00+02:00,,,,,,,,
2026-07-05T13:00:00+02:00,,,,,,,,
2026-07-05T13:15:00+02:00,,,,,,,638,
2026-07-05T13:30:00+02:00,,,,,,,,
2026-07-05T13:45:00+02:00,,,,,,,642,
2026-07-05T14:00:00+02:00,,,,,,,,
2026-07-05T14:15:00+02:00,,,,,,,640,
2026-07-05T14:30:00+02:00,,,,,,,633,
2026-07-05T14:45:00+02:00,,,,,,,630,
2026-07-05T15:00:00+02:00,,,,,,,626,
2026-07-05T15:15:00+02:00,,,,,,,620,
2026-07-05T15:30:00+02:00,,,,,,,613,
